"Tanggal,""Terakhir"",""Pembukaan"",""Tertinggi"",""Terendah"",""Vol"",""Perubahan%"""
"05/04/2024,""7286,88"",""7245,32"",""7298,86"",""7239,27"",""9,49B"",""0,45%"""
"04/04/2024,""7254,40"",""7170,72"",""7254,40"",""7165,83"",""10,89B"",""1,22%"""
"03/04/2024,""7166,84"",""7214,02"",""7226,35"",""7158,74"",""11,10B"",""-0,97%"""
"02/04/2024,""7236,98"",""7199,12"",""7236,98"",""7153,94"",""12,77B"",""0,44%"""
"01/04/2024,""7205,06"",""7286,11"",""7295,00"",""7137,46"",""12,43B"",""-1,15%"""
"28/03/2024,""7288,81"",""7289,16"",""7313,01"",""7244,95"",""12,41B"",""-0,29%"""
"27/03/2024,""7310,09"",""7364,23"",""7375,40"",""7292,80"",""12,53B"",""-0,75%"""
"26/03/2024,""7365,66"",""7337,66"",""7371,84"",""7330,46"",""13,84B"",""-0,16%"""
"25/03/2024,""7377,76"",""7339,52"",""7377,76"",""7316,93"",""12,43B"",""0,38%"""
"22/03/2024,""7350,15"",""7327,51"",""7350,15"",""7318,44"",""12,37B"",""0,16%"""
"21/03/2024,""7338,35"",""7360,56"",""7396,47"",""7336,60"",""13,98B"",""0,10%"""
"20/03/2024,""7331,13"",""7303,93"",""7343,46"",""7295,35"",""16,97B"",""-0,08%"""
"19/03/2024,""7336,75"",""7320,54"",""7361,53"",""7314,18"",""13,76B"",""0,47%"""
"18/03/2024,""7302,45"",""7338,08"",""7358,55"",""7300,94"",""15,53B"",""-0,35%"""
"15/03/2024,""7328,05"",""7408,66"",""7416,34"",""7308,04"",""23,15B"",""-1,42%"""
"14/03/2024,""7433,31"",""7405,57"",""7454,45"",""7380,65"",""12,92B"",""0,16%"""
"13/03/2024,""7421,21"",""7422,30"",""7441,62"",""7392,01"",""13,52B"",""0,53%"""
"08/03/2024,""7381,91"",""7398,43"",""7416,43"",""7376,16"",""12,52B"",""0,11%"""
"07/03/2024,""7373,96"",""7338,73"",""7386,87"",""7334,31"",""19,33B"",""0,60%"""
"06/03/2024,""7329,80"",""7252,08"",""7331,08"",""7248,53"",""18,03B"",""1,14%"""
"05/03/2024,""7247,46"",""7296,53"",""7305,45"",""7238,34"",""15,28B"",""-0,40%"""
"04/03/2024,""7276,75"",""7318,83"",""7328,38"",""7259,78"",""16,81B"",""-0,48%"""
"01/03/2024,""7311,91"",""7318,67"",""7331,32"",""7269,89"",""13,46B"",""-0,06%"""
"29/02/2024,""7316,11"",""7326,80"",""7337,92"",""7289,34"",""23,01B"",""-0,17%"""
"28/02/2024,""7328,64"",""7292,08"",""7328,74"",""7289,26"",""22,04B"",""0,59%"""
"27/02/2024,""7285,32"",""7263,99"",""7292,93"",""7255,12"",""18,39B"",""0,02%"""
"26/02/2024,""7283,82"",""7277,64"",""7295,14"",""7252,28"",""14,71B"",""-0,15%"""
"23/02/2024,""7295,10"",""7326,53"",""7340,19"",""7262,10"",""14,63B"",""-0,61%"""
"22/02/2024,""7339,64"",""7334,95"",""7365,76"",""7321,52"",""15,45B"",""-0,13%"""
"21/02/2024,""7349,02"",""7345,79"",""7370,88"",""7286,67"",""15,26B"",""-0,05%"""
"20/02/2024,""7352,60"",""7320,72"",""7354,11"",""7309,50"",""13,00B"",""0,77%"""
"19/02/2024,""7296,70"",""7323,31"",""7339,76"",""7277,54"",""15,12B"",""-0,53%"""
"16/02/2024,""7335,54"",""7337,82"",""7370,57"",""7314,88"",""14,64B"",""0,44%"""
"15/02/2024,""7303,28"",""7337,63"",""7365,68"",""7298,48"",""18,44B"",""1,30%"""
"13/02/2024,""7209,74"",""7301,59"",""7301,59"",""7197,83"",""12,83B"",""-1,20%"""
"12/02/2024,""7297,67"",""7268,33"",""7306,16"",""7250,31"",""17,87B"",""0,86%"""
"07/02/2024,""7235,15"",""7264,98"",""7285,13"",""7225,45"",""13,81B"",""-0,17%"""
"06/02/2024,""7247,41"",""7230,15"",""7268,13"",""7212,14"",""13,80B"",""0,68%"""
"05/02/2024,""7198,62"",""7237,33"",""7254,09"",""7186,17"",""13,73B"",""-0,55%"""
"02/02/2024,""7238,79"",""7221,90"",""7238,79"",""7180,36"",""11,44B"",""0,52%"""
"01/02/2024,""7201,70"",""7221,85"",""7248,53"",""7191,69"",""15,74B"",""-0,09%"""
"31/01/2024,""7207,94"",""7213,31"",""7247,52"",""7192,64"",""17,03B"",""0,22%"""
"30/01/2024,""7192,22"",""7147,24"",""7213,19"",""7133,61"",""18,22B"",""0,49%"""
"29/01/2024,""7157,17"",""7147,71"",""7177,70"",""7115,04"",""16,04B"",""0,28%"""
"26/01/2024,""7137,09"",""7152,27"",""7166,69"",""7099,08"",""14,02B"",""-0,57%"""
"25/01/2024,""7178,04"",""7215,53"",""7253,72"",""7176,11"",""13,04B"",""-0,69%"""
"24/01/2024,""7227,82"",""7255,77"",""7271,96"",""7170,30"",""12,89B"",""-0,39%"""
"23/01/2024,""7256,23"",""7232,52"",""7256,23"",""7201,83"",""13,26B"",""0,11%"""
"22/01/2024,""7247,93"",""7233,17"",""7247,93"",""7194,95"",""14,17B"",""0,28%"""
"19/01/2024,""7227,40"",""7271,34"",""7277,98"",""7170,81"",""13,74B"",""-0,35%"""
"18/01/2024,""7252,97"",""7198,85"",""7267,08"",""7185,38"",""15,89B"",""0,73%"""
"17/01/2024,""7200,63"",""7248,01"",""7252,46"",""7162,48"",""20,21B"",""-0,58%"""
"16/01/2024,""7242,79"",""7231,64"",""7268,18"",""7210,03"",""13,03B"",""0,26%"""
"15/01/2024,""7224,00"",""7254,04"",""7281,26"",""7206,31"",""13,30B"",""-0,24%"""
"12/01/2024,""7241,14"",""7242,37"",""7271,87"",""7205,76"",""15,22B"",""0,29%"""
"11/01/2024,""7219,96"",""7253,46"",""7277,50"",""7219,96"",""19,05B"",""-0,10%"""
"10/01/2024,""7227,30"",""7187,58"",""7259,60"",""7152,88"",""15,27B"",""0,38%"""
"09/01/2024,""7200,20"",""7299,78"",""7311,64"",""7180,16"",""15,26B"",""-1,14%"""
"08/01/2024,""7283,58"",""7362,05"",""7393,13"",""7275,17"",""14,06B"",""-0,91%"""
"05/01/2024,""7350,62"",""7376,29"",""7403,58"",""7350,62"",""16,31B"",""-0,12%"""
"04/01/2024,""7359,76"",""7290,06"",""7371,23"",""7280,41"",""15,57B"",""1,11%"""
"03/01/2024,""7279,09"",""7316,11"",""7321,88"",""7275,87"",""15,95B"",""-0,61%"""
"02/01/2024,""7323,59"",""7268,40"",""7323,59"",""7245,57"",""12,14B"",""0,70%"""
